gene1_node_id	gene1_symbol	gene2_node_id	gene2_symbol	label
3469	NEK6	5807	TYMS	1
3469	NEK6	5003	SLC29A1	1
3469	NEK6	5002	SLC28A1	1
3469	NEK6	5004	SLC29A2	1
3471	NELFB	5984	VPS4A	1
3471	NELFB	6136	ZC3H7B	1
3472	NEMP1	5572	TMPO	1
3474	NET1	3579	NRAS	1
3475	NEU1	3579	NRAS	1
3478	NEUROG2	4162	PPP1R3A	1
3480	NF1	3579	NRAS	1
3481	NF2	6082	YAP1	1
3481	NF2	3579	NRAS	1
3481	NF2	4323	PTK2	1
3482	NFATC1	3715	ORM1	1
3482	NFATC1	4320	PTGS1	1
3482	NFATC1	4519	RET	1
3482	NFATC1	3607	NTRK1	1
3482	NFATC1	3866	PDGFRA	1
3482	NFATC1	3867	PDGFRB	1
3482	NFATC1	4975	SLC22A1	1
3482	NFATC1	4978	SLC22A2	1
3483	NFATC2	3579	NRAS	1
3484	NFATC2IP	4252	PRR14	1
3484	NFATC2IP	3990	PKMYT1	1
3484	NFATC2IP	6034	WDR90	1
3484	NFATC2IP	3715	ORM1	1
3484	NFATC2IP	4320	PTGS1	1
3484	NFATC2IP	4519	RET	1
3484	NFATC2IP	3607	NTRK1	1
3484	NFATC2IP	3866	PDGFRA	1
3484	NFATC2IP	3867	PDGFRB	1
3484	NFATC2IP	4975	SLC22A1	1
3484	NFATC2IP	4978	SLC22A2	1
3486	NFE2L2	4069	PNO1	1
3488	NFKB1	4321	PTGS2	1
3488	NFKB1	5639	TP53	1
3488	NFKB1	3490	NFKBIA	1
3488	NFKB1	3774	PARP1	1
3488	NFKB1	6060	XIAP	1
3490	NFKBIA	5581	TNFAIP3	1
3490	NFKBIA	3774	PARP1	1
3491	NFRKB	4194	PRDM10	1
3493	NFXL1	5556	TMEM33	1
3495	NFYB	4602	RNF146	1
3495	NFYB	4803	SCYL2	1
3495	NFYB	4846	SENP1	1
3495	NFYB	6149	ZDHHC17	1
3495	NFYB	4154	PPP1CC	1
3495	NFYB	6089	YEATS4	1
3499	NGLY1	3579	NRAS	1
3501	NHP2	4644	RPL13A	1
3501	NHP2	5918	USP1	1
3501	NHP2	4086	POLE	1
3501	NHP2	4708	RRM1	1
3501	NHP2	4099	POLR2A	1
3501	NHP2	4094	POLM	1
3501	NHP2	4407	RAD51	1
3501	NHP2	5225	SSBP1	1
3501	NHP2	4417	RAD9A	1
3501	NHP2	4491	RBX1	1
3501	NHP2	4081	POLD1	1
3501	NHP2	3774	PARP1	1
3501	NHP2	4061	PMS2	1
3501	NHP2	4083	POLD4	1
3501	NHP2	4405	RAD23B	1
3501	NHP2	4150	PPM1D	1
3501	NHP2	6116	ZBTB32	1
3501	NHP2	4870	SESN2	1
3501	NHP2	6046	WRAP53	1
3501	NHP2	6074	XRCC2	1
3501	NHP2	5585	TNFRSF10B	1
3501	NHP2	5903	UNG	1
3501	NHP2	4511	RELA	1
3503	NIFK	3579	NRAS	1
3506	NIPBL	3774	PARP1	1
3507	NKAP	3579	NRAS	1
3508	NKG7	5666	TRAF3IP3	1
3509	NKIRAS2	5576	TMUB2	1
3510	NKRF	3926	PHF6	1
3510	NKRF	3715	ORM1	1
3510	NKRF	4320	PTGS1	1
3510	NKRF	4519	RET	1
3510	NKRF	3607	NTRK1	1
3510	NKRF	3866	PDGFRA	1
3510	NKRF	3867	PDGFRB	1
3510	NKRF	4975	SLC22A1	1
3510	NKRF	4978	SLC22A2	1
3512	NLE1	6031	WDR77	1
3513	NLRC4	3579	NRAS	1
3515	NLRP2	4406	RAD50	1
3515	NLRP2	4407	RAD51	1
3515	NLRP2	5416	TDG	1
3515	NLRP2	6064	XPA	1
3515	NLRP2	4315	PTEN	1
3515	NLRP2	3774	PARP1	1
3518	NMD3	5225	SSBP1	1
3518	NMD3	4847	SENP2	1
3518	NMD3	5389	TBL1XR1	1
3518	NMD3	5439	TFG	1
3518	NMD3	5624	TOMM22	1
3518	NMD3	5887	UGP2	1
3518	NMD3	4205	PRKAA1	1
3519	NME1	4136	PPARA	1
3519	NME1	5578	TNF	1
3519	NME1	3520	NME1-NME2	1
3519	NME1	3537	NOL11	1
3519	NME1	4283	PSMB3	1
3519	NME1	4292	PSMC5	1
3519	NME1	4411	RAD51C	1
3519	NME1	5949	UTP18	1
3520	NME1-NME2	5949	UTP18	1
3524	NMI	3579	NRAS	1
3525	NMNAT1	3579	NRAS	1
3526	NMT2	5971	VIM	1
3528	NNMT	4453	RASSF8	1
3528	NNMT	4263	PRSS23	1
3529	NNT	3579	NRAS	1
3531	NOC2L	4558	RHOT2	1
3531	NOC2L	5075	SMG5	1
3532	NOC3L	3753	PAK1IP1	1
3536	NOL10	3579	NRAS	1
3537	NOL11	6314	ZNF670	1
3537	NOL11	5715	TRMT10C	1
3538	NOL12	5065	SMARCC2	1
3538	NOL12	4135	PPAN	1
3538	NOL12	5720	TRMT2A	1
3539	NOL3	3579	NRAS	1
3540	NOL4	3579	NRAS	1
3541	NOL6	4942	SIGMAR1	1
3541	NOL6	3579	NRAS	1
3542	NOL8	3579	NRAS	1
3543	NOLC1	3915	PHB2	1
3544	NONO	5056	SMAD4	1
3544	NONO	3926	PHF6	1
3544	NONO	4315	PTEN	1
3544	NONO	3905	PGK1	1
3545	NOP10	3579	NRAS	1
3546	NOP14	3579	NRAS	1
3547	NOP14-AS1	3579	NRAS	1
3548	NOP16	3579	NRAS	1
3548	NOP16	4399	RACK1	1
3549	NOP2	4716	RRS1	1
3550	NOP53	5111	SNRPA	1
3550	NOP53	5991	VRK3	1
3551	NOP56	3579	NRAS	1
3551	NOP56	5951	UTP4	1
3555	NOTCH2	3556	NOTCH2NL	1
3555	NOTCH2	4555	RHOC	1
3559	NPLOC4	5022	SLC38A10	1
3561	NPM3	3915	PHB2	1
3562	NPNT	3579	NRAS	1
3564	NPR2	3579	NRAS	1
3570	NQO2	3579	NRAS	1
3571	NR1D1	4223	PRKDC	1
3572	NR1H2	3579	NRAS	1
3573	NR1I2	3579	NRAS	1
3573	NR1I2	6078	XRCC6	1
3573	NR1I2	3857	PDE3A	1
3573	NR1I2	3890	PEX1	1
3573	NR1I2	4175	PPP3CA	1
3573	NR1I2	4337	PTPRD	1
3573	NR1I2	4338	PTPRF	1
3573	NR1I2	4417	RAD9A	1
3573	NR1I2	4529	RFC5	1
3573	NR1I2	4846	SENP1	1
3573	NR1I2	5083	SMO	1
3573	NR1I2	5138	SOD2	1
3573	NR1I2	5361	TAP2	1
3573	NR1I2	4608	RNF213	1
3577	NR4A1	5053	SLX4	1
3578	NR5A1	3579	NRAS	1
3579	NRAS	5249	STARD13	1
3579	NRAS	5534	TMEM17	1
3579	NRAS	5206	SRMS	1
3579	NRAS	5681	TRERF1	1
3579	NRAS	4281	PSMA7	1
3579	NRAS	3869	PDHB	1
3579	NRAS	5247	STAR	1
3579	NRAS	5213	SRPK3	1
3579	NRAS	6051	WWC2	1
3579	NRAS	5853	UBE2U	1
3579	NRAS	3622	NUMB	1
3579	NRAS	5821	UBAP2L	1
3579	NRAS	5617	TNXB	1
3579	NRAS	3658	OFCC1	1
3579	NRAS	4235	PROK1	1
3579	NRAS	4418	RAD9B	1
3579	NRAS	4385	RAB41	1
3579	NRAS	4038	PLP1	1
3579	NRAS	6323	ZNF695	1
3579	NRAS	5169	SPECC1	1
3579	NRAS	5900	UNC13C	1
3579	NRAS	5740	TSHB	1
3579	NRAS	4597	RNF130	1
3579	NRAS	5250	STARD6	1
3579	NRAS	6361	ZNRF2	1
3579	NRAS	5220	SRSF8	1
3579	NRAS	5891	UGT3A1	1
3579	NRAS	4422	RAG2	1
3579	NRAS	4031	PLK2	1
3579	NRAS	4019	PLEKHG4	1
3579	NRAS	6118	ZBTB34	1
3579	NRAS	5885	UFSP1	1
3579	NRAS	5195	SQOR	1
3579	NRAS	4448	RASGEF1C	1
3579	NRAS	4607	RNF20	1
3579	NRAS	5886	UGCG	1
3579	NRAS	5567	TMEM86B	1
3579	NRAS	4151	PPM1E	1
3579	NRAS	3699	OR52B2	1
3579	NRAS	5771	TTLL3	1
3579	NRAS	5607	TNNT3	1
3579	NRAS	6161	ZFP37	1
3579	NRAS	5892	UHMK1	1
3579	NRAS	4663	RPL39	1
3579	NRAS	4379	RAB33B	1
3579	NRAS	6239	ZNF33A	1
3579	NRAS	4268	PRTN3	1
3579	NRAS	4086	POLE	1
3579	NRAS	4859	SERPINB12	1
3579	NRAS	5294	SULT1B1	1
3579	NRAS	6375	ZZZ3	1
3579	NRAS	5196	SQSTM1	1
3579	NRAS	5978	VPS13C	1
3579	NRAS	5409	TCHHL1	1
3579	NRAS	5606	TNNI3K	1
3579	NRAS	3666	OLIG2	1
3579	NRAS	4306	PSMF1	1
3579	NRAS	4075	POFUT1	1
3579	NRAS	4904	SGMS1	1
3579	NRAS	4785	SCARF1	1
3579	NRAS	6297	ZNF608	1
3579	NRAS	6245	ZNF383	1
3579	NRAS	6158	ZFP2	1
3579	NRAS	6278	ZNF556	1
3579	NRAS	5995	VTI1A	1
3579	NRAS	4678	RPS14	1
3579	NRAS	3708	OR7A10	1
3579	NRAS	5981	VPS33A	1
3579	NRAS	6190	ZNF132	1
3579	NRAS	3879	PDSS2	1
3579	NRAS	5752	TSPYL5	1
3579	NRAS	5687	TRIM21	1
3579	NRAS	5208	SRP54	1
3579	NRAS	3678	OR13A1	1
3579	NRAS	5219	SRSF1	1
3579	NRAS	5461	THRSP	1
3579	NRAS	5071	SMC4	1
3579	NRAS	3590	NSA2	1
3579	NRAS	6264	ZNF485	1
3579	NRAS	4080	POLB	1
3579	NRAS	5776	TTTY13	1
3579	NRAS	4728	RTEL1	1
3579	NRAS	5947	UTP14A	1
3579	NRAS	6090	YES1	1
3579	NRAS	5651	TPH1	1
3579	NRAS	5450	THAP10	1
3579	NRAS	6358	ZNHIT3	1
3579	NRAS	5201	SRD5A3	1
3579	NRAS	3882	PDZD8	1
3579	NRAS	3797	PCBP2P1	1
3579	NRAS	4707	RREB1	1
3579	NRAS	5529	TMEM150A	1
3579	NRAS	5829	UBE2D4	1
3579	NRAS	4580	RMI2	1
3579	NRAS	5414	TCTE1	1
3579	NRAS	5171	SPHK1	1
3579	NRAS	4924	SH3TC2	1
3579	NRAS	4843	SEMA7A	1
3579	NRAS	5120	SNTB2	1
3579	NRAS	4082	POLD3	1
3579	NRAS	5460	THRA	1
3579	NRAS	4055	PMF1	1
3579	NRAS	5969	VGLL2	1
3579	NRAS	5354	TAF6	1
3579	NRAS	4595	RNF128	1
3579	NRAS	4373	RAB22A	1
3579	NRAS	5536	TMEM184A	1
3579	NRAS	4131	POU4F1	1
3579	NRAS	4568	RIOK1	1
3579	NRAS	3675	OR10A7	1
3579	NRAS	6360	ZNRF1	1
3579	NRAS	5525	TMEM135	1
3579	NRAS	5184	SPPL2B	1
3579	NRAS	5343	TAF1	1
3579	NRAS	4891	SFPQ	1
3579	NRAS	5457	THOC7	1
3579	NRAS	6369	ZSCAN9	1
3579	NRAS	3956	PIGV	1
3579	NRAS	5626	TOMM40	1
3579	NRAS	5515	TMEM109	1
3579	NRAS	5777	TTTY6	1
3579	NRAS	3610	NUB1	1
3579	NRAS	5314	SVEP1	1
3579	NRAS	4377	RAB29	1
3579	NRAS	5970	VHL	1
3579	NRAS	4640	RPIA	1
3579	NRAS	4681	RPS17	1
3579	NRAS	5879	UCHL5	1
3579	NRAS	4449	RASGRF2	1
3579	NRAS	4384	RAB3IP	1
3579	NRAS	4531	RFPL2	1
3579	NRAS	5230	SSR3	1
3579	NRAS	5018	SLC35G2	1
3579	NRAS	4881	SF3A1	1
3579	NRAS	3983	PKD1L3	1
3579	NRAS	6041	WNK3	1
3579	NRAS	3939	PI3	1
3579	NRAS	5415	TCTE3	1
3579	NRAS	4969	SLC15A3	1
3579	NRAS	4108	POLR2J	1
3579	NRAS	4992	SLC25A28	1
3579	NRAS	5352	TAF5	1
3579	NRAS	6362	ZNRF3	1
3579	NRAS	3850	PDCD5	1
3579	NRAS	4735	RTN4RL2	1
3579	NRAS	5242	ST8SIA3	1
3579	NRAS	5840	UBE2K	1
3579	NRAS	4387	RAB5B	1
3579	NRAS	5403	TCERG1	1
3579	NRAS	5901	UNC45A	1
3579	NRAS	4085	POLDIP3	1
3579	NRAS	6341	ZNF775	1
3579	NRAS	4451	RASL11A	1
3579	NRAS	5202	SREBF2	1
3579	NRAS	5081	SMN1	1
3579	NRAS	4972	SLC17A7	1
3579	NRAS	6231	ZNF32	1
3579	NRAS	4920	SH3GLB1	1
3579	NRAS	3588	NRM	1
3579	NRAS	5437	TFCP2L1	1
3579	NRAS	4661	RPL37AP1	1
3579	NRAS	4795	SCN8A	1
3579	NRAS	5256	STAU2	1
3579	NRAS	6058	XAGE3	1
3579	NRAS	4436	RAP1GDS1	1
3579	NRAS	4984	SLC25A1	1
3579	NRAS	4643	RPL13	1
3579	NRAS	4990	SLC25A2	1
3579	NRAS	5792	TUBGCP5	1
3579	NRAS	4848	SENP5	1
3579	NRAS	5006	SLC2A2	1
3579	NRAS	6343	ZNF777	1
3579	NRAS	4710	RRM2B	1
3579	NRAS	3916	PHC3	1
3579	NRAS	4226	PRLR	1
3579	NRAS	5293	SULT1A2	1
3579	NRAS	4544	RGS22	1
3579	NRAS	4510	REG1A	1
3579	NRAS	5893	UHRF2	1
3579	NRAS	5188	SPRY2	1
3579	NRAS	4929	SHE	1
3579	NRAS	5905	UPF1	1
3579	NRAS	4583	RN7SL8P	1
3579	NRAS	6336	ZNF76	1
3579	NRAS	3911	PGPEP1	1
3579	NRAS	3830	PCGF2	1
3579	NRAS	4409	RAD51AP2	1
3579	NRAS	4852	SEP-04	1
3579	NRAS	5423	TEF	1
3579	NRAS	5241	ST7	1
3579	NRAS	4529	RFC5	1
3579	NRAS	4991	SLC25A26	1
3579	NRAS	4003	PLAUR	1
3579	NRAS	6219	ZNF260	1
3579	NRAS	6166	ZFX	1
3579	NRAS	4186	PQLC2	1
3579	NRAS	4329	PTPN1	1
3579	NRAS	4685	RPS25	1
3579	NRAS	3694	OR4K1	1
3579	NRAS	6045	WNT9A	1
3579	NRAS	3720	OSBPL9	1
3579	NRAS	4833	SELENOS	1
3579	NRAS	5895	ULBP2	1
3579	NRAS	4356	PYM1	1
3579	NRAS	4364	R3HDM2	1
3579	NRAS	6119	ZBTB39	1
3579	NRAS	5194	SPTY2D1	1
3579	NRAS	4416	RAD54L2	1
3579	NRAS	5505	TMCO5A	1
3579	NRAS	5125	SNX10	1
3579	NRAS	5370	TAS2R62P	1
3579	NRAS	5977	VNN1	1
3579	NRAS	4724	RSPH14	1
3579	NRAS	3726	OTOF	1
3579	NRAS	3985	PKD2L1	1
3579	NRAS	5248	STARD10	1
3579	NRAS	4459	RBBP6	1
3579	NRAS	4783	SCAMP3	1
3579	NRAS	5820	UBAC2	1
3579	NRAS	5975	VMP1	1
3579	NRAS	3680	OR1F1	1
3579	NRAS	5510	TMED8	1
3579	NRAS	4527	RFC3	1
3579	NRAS	3775	PARP12	1
3579	NRAS	5328	SYPL2	1
3579	NRAS	4004	PLB1	1
3579	NRAS	5038	SLC7A5	1
3579	NRAS	5803	TXNL4A	1
3579	NRAS	5754	TSSK1B	1
3579	NRAS	5037	SLC7A3	1
3579	NRAS	4836	SEM1	1
3579	NRAS	5346	TAF15	1
3579	NRAS	4396	RAC1	1
3579	NRAS	4144	PPIL1	1
3579	NRAS	6283	ZNF570	1
3579	NRAS	4438	RAPGEF2	1
3579	NRAS	5943	USP9X	1
3579	NRAS	3970	PINK1	1
3579	NRAS	3885	PEAK1	1
3579	NRAS	4842	SEMA4F	1
3579	NRAS	4856	SERINC1	1
3579	NRAS	5421	TEAD2	1
3579	NRAS	6141	ZCCHC13	1
3579	NRAS	5768	TTC7B	1
3579	NRAS	5277	STT3A	1
3579	NRAS	5435	TFB2M	1
3579	NRAS	5613	TNRC6C	1
3579	NRAS	6287	ZNF579	1
3579	NRAS	5910	UQCR10	1
3579	NRAS	6327	ZNF701	1
3579	NRAS	6170	ZGPAT	1
3579	NRAS	4026	PLG	1
3579	NRAS	5627	TOMM6	1
3579	NRAS	4275	PSMA1	1
3579	NRAS	3707	OR5M9	1
3579	NRAS	5555	TMEM30B	1
3579	NRAS	3833	PCID2	1
3579	NRAS	4236	PROM1	1
3579	NRAS	6017	WDR37	1
3579	NRAS	5375	TBC1D1	1
3579	NRAS	4963	SLC11A2	1
3579	NRAS	4671	RPP38	1
3579	NRAS	4218	PRKCSH	1
3579	NRAS	4666	RPL7AP13	1
3579	NRAS	5810	U2AF1	1
3579	NRAS	3683	OR2B11	1
3579	NRAS	5484	TK2	1
3579	NRAS	3749	PAFAH1B1	1
3579	NRAS	3988	PKIA	1
3579	NRAS	5822	UBC	1
3579	NRAS	6062	XKR6	1
3579	NRAS	6050	WWC1	1
3579	NRAS	5706	TRIM52	1
3579	NRAS	5944	USP9Y	1
3579	NRAS	5000	SLC26A6	1
3579	NRAS	6271	ZNF512	1
3579	NRAS	5191	SPTBN5	1
3579	NRAS	6130	ZC3H13	1
3579	NRAS	4106	POLR2H	1
3579	NRAS	3831	PCGF5	1
3579	NRAS	5297	SULT6B1	1
3579	NRAS	3967	PIM2	1
3579	NRAS	5091	SMURF2	1
3579	NRAS	5818	UBA6	1
3579	NRAS	4760	SAE1	1
3579	NRAS	4789	SCFD1	1
3579	NRAS	4256	PRR4	1
3579	NRAS	3895	PFDN1	1
3579	NRAS	4213	PRKAR2B	1
3579	NRAS	5240	ST6GALNAC5	1
3579	NRAS	5135	SOCS2	1
3579	NRAS	6274	ZNF542P	1
3579	NRAS	3629	NUP43	1
3579	NRAS	4554	RHOBTB3	1
3579	NRAS	5216	SRR	1
3579	NRAS	3759	PALMD	1
3579	NRAS	3971	PIP4K2A	1
3579	NRAS	4130	POU2F2	1
3579	NRAS	5454	THOC1	1
3579	NRAS	5128	SNX2	1
3579	NRAS	5393	TBX20	1
3579	NRAS	4265	PRSS55	1
3579	NRAS	4656	RPL35	1
3579	NRAS	5345	TAF12	1
3579	NRAS	5871	UBTF	1
3579	NRAS	4267	PRTFDC1	1
3579	NRAS	4093	POLK	1
3579	NRAS	3840	PCSK2	1
3579	NRAS	3937	PHTF1	1
3579	NRAS	6276	ZNF550	1
3579	NRAS	5222	SRXN1	1
3579	NRAS	4577	RLF	1
3579	NRAS	5564	TMEM61	1
3579	NRAS	3692	OR4E2	1
3579	NRAS	4639	RPGR	1
3579	NRAS	5333	SYTL2	1
3579	NRAS	5791	TUBGCP4	1
3579	NRAS	3689	OR2Z1	1
3579	NRAS	4914	SH2D3A	1
3579	NRAS	5474	TIMM22	1
3579	NRAS	5200	SRD5A1	1
3579	NRAS	5699	TRIM39	1
3579	NRAS	4822	SEC14L3	1
3579	NRAS	3679	OR14A16	1
3579	NRAS	5575	TMPRSS6	1
3579	NRAS	6332	ZNF74	1
3579	NRAS	4809	SDCCAG8	1
3579	NRAS	4861	SERPINB5	1
3579	NRAS	6014	WDR3	1
3579	NRAS	5093	SNAP23	1
3579	NRAS	6142	ZCCHC24	1
3579	NRAS	5631	TOP2A	1
3579	NRAS	5420	TEAD1	1
3579	NRAS	5796	TWIST1	1
3579	NRAS	6039	WFDC12	1
3579	NRAS	3733	OXA1L	1
3579	NRAS	6217	ZNF254	1
3579	NRAS	3685	OR2H2	1
3579	NRAS	4132	POU4F3	1
3579	NRAS	5830	UBE2E1	1
3579	NRAS	3664	OIP5	1
3579	NRAS	5513	TMEM102	1
3579	NRAS	4562	RIMS1	1
3579	NRAS	4682	RPS19	1
3579	NRAS	3999	PLAA	1
3579	NRAS	5939	USP49	1
3579	NRAS	4070	PNPLA4	1
3579	NRAS	5623	TOMM20	1
3579	NRAS	5008	SLC30A3	1
3579	NRAS	4677	RPS12	1
3579	NRAS	5251	STARD7	1
3579	NRAS	6252	ZNF418	1
3579	NRAS	4016	PLEKHB1	1
3579	NRAS	4956	SKP1	1
3579	NRAS	4138	PPFIA1	1
3579	NRAS	4896	SFXN2	1
3579	NRAS	6148	ZDHHC16	1
3579	NRAS	4794	SCN4A	1
3579	NRAS	4349	PWP1	1
3579	NRAS	5859	UBE3B	1
3579	NRAS	4148	PPL	1
3579	NRAS	4280	PSMA6	1
3579	NRAS	4617	RNF41	1
3579	NRAS	3647	OAF	1
3579	NRAS	4274	PSKH2	1
3579	NRAS	5928	USP30	1
3579	NRAS	4520	RETNLB	1
3579	NRAS	6178	ZMAT1	1
3579	NRAS	5521	TMEM126A	1
3579	NRAS	3923	PHF21B	1
3579	NRAS	6210	ZNF207	1
3579	NRAS	5573	TMPRSS13	1
3579	NRAS	3978	PITX2	1
3579	NRAS	3979	PIWIL4	1
3579	NRAS	6096	YME1L1	1
3579	NRAS	3846	PDCD11	1
3579	NRAS	4123	PON2	1
3579	NRAS	4196	PRDM4	1
3579	NRAS	5783	TUBB1	1
3579	NRAS	3601	NSUN7	1
3579	NRAS	5697	TRIM36	1
3579	NRAS	5361	TAP2	1
3579	NRAS	4534	RFX4	1
3579	NRAS	3859	PDE4DIP	1
3579	NRAS	4948	SIRPA	1
3579	NRAS	5857	UBE2Z	1
3579	NRAS	4790	SCFD2	1
3579	NRAS	5940	USP6	1
3579	NRAS	4284	PSMB4	1
3579	NRAS	6137	ZC3HAV1L	1
3579	NRAS	6123	ZBTB5	1
3579	NRAS	4421	RAG1	1
3579	NRAS	4732	RTN2	1
3579	NRAS	5761	TTC21B	1
3579	NRAS	5158	SPATA17	1
3579	NRAS	5150	SP4	1
3579	NRAS	4391	RAB9B	1
3579	NRAS	5535	TMEM177	1
3579	NRAS	5296	SULT4A1	1
3579	NRAS	3583	NRDC	1
3579	NRAS	6128	ZC3H10	1
3579	NRAS	4010	PLD4	1
3579	NRAS	6292	ZNF584	1
3579	NRAS	4064	PNLDC1	1
3579	NRAS	4718	RSBN1	1
3579	NRAS	5024	SLC38A4	1
3579	NRAS	4603	RNF166	1
3579	NRAS	4851	SEP-01	1
3579	NRAS	6208	ZNF2	1
3579	NRAS	5653	TPP2	1
3579	NRAS	3641	NVL	1
3579	NRAS	4746	RYR2	1
3579	NRAS	5047	SLITRK2	1
3579	NRAS	4854	SEP-14	1
3579	NRAS	4478	RBM39	1
3579	NRAS	4112	POLR3B	1
3579	NRAS	4437	RAPGEF1	1
3579	NRAS	5539	TMEM19	1
3579	NRAS	6168	ZFYVE16	1
3579	NRAS	5178	SPINK2	1
3579	NRAS	5122	SNUPN	1
3579	NRAS	4292	PSMC5	1
3579	NRAS	5123	SNW1	1
3579	NRAS	4296	PSMD12	1
3579	NRAS	4722	RSL24D1P6	1
3579	NRAS	3996	PLA2G2A	1
3579	NRAS	4931	SHKBP1	1
3579	NRAS	4239	PRPF19	1
3579	NRAS	6073	XRCC1	1
3579	NRAS	5760	TTBK2	1
3579	NRAS	3688	OR2T11	1
3579	NRAS	5725	TRNT1	1
3579	NRAS	4631	RPA2	1
3579	NRAS	4715	RRP9	1
3579	NRAS	4184	PPWD1	1
3579	NRAS	4405	RAD23B	1
3579	NRAS	4094	POLM	1
3579	NRAS	5751	TSPY26P	1
3579	NRAS	5312	SUZ12	1
3579	NRAS	5925	USP25	1
3579	NRAS	5945	USPL1	1
3579	NRAS	4654	RPL30	1
3579	NRAS	5600	TNIK	1
3579	NRAS	4286	PSMB6	1
3579	NRAS	3711	OR9A2	1
3579	NRAS	3925	PHF5A	1
3579	NRAS	5506	TMED10	1
3579	NRAS	5643	TP53I3	1
3579	NRAS	5221	SRSF9	1
3579	NRAS	3857	PDE3A	1
3579	NRAS	5330	SYT14	1
3579	NRAS	5817	UBA52	1
3579	NRAS	5118	SNRPN	1
3579	NRAS	6182	ZMYM5	1
3579	NRAS	5781	TUBAL3	1
3579	NRAS	6132	ZC3H15	1
3579	NRAS	4921	SH3PXD2B	1
3579	NRAS	3969	PIN1	1
3579	NRAS	4545	RGS5	1
3579	NRAS	4655	RPL34	1
3579	NRAS	3927	PHF7	1
3579	NRAS	5311	SUV39H2	1
3579	NRAS	3943	PIAS1	1
3579	NRAS	3627	NUP205	1
3579	NRAS	5730	TRPM2	1
3579	NRAS	3589	NRXN1	1
3579	NRAS	5747	TSPAN15	1
3579	NRAS	5446	TGIF2	1
3579	NRAS	5157	SPAST	1
3579	NRAS	5904	UNKL	1
3579	NRAS	3656	ODC1	1
3579	NRAS	5412	TCOF1	1
3579	NRAS	5873	UBXN2A	1
3579	NRAS	3625	NUP160	1
3579	NRAS	5113	SNRPC	1
3579	NRAS	4821	SEC13	1
3579	NRAS	4167	PPP2R1B	1
3579	NRAS	4301	PSMD6	1
3579	NRAS	4272	PSEN1	1
3579	NRAS	5166	SPC24	1
3579	NRAS	4098	POLR1C	1
3579	NRAS	3931	PHKBP2	1
3579	NRAS	5518	TMEM117	1
3579	NRAS	5933	USP38	1
3579	NRAS	5694	TRIM3	1
3579	NRAS	5385	TBCD	1
3579	NRAS	4017	PLEKHG2	1
3579	NRAS	4499	RCHY1	1
3579	NRAS	5702	TRIM44	1
3579	NRAS	3714	ORC5	1
3579	NRAS	5790	TUBGCP3	1
3579	NRAS	5814	UBA2	1
3579	NRAS	6016	WDR36	1
3579	NRAS	4512	RELN	1
3579	NRAS	5934	USP39	1
3579	NRAS	5052	SLU7	1
3579	NRAS	5948	UTP15	1
3579	NRAS	6126	ZBTB8OS	1
3579	NRAS	5999	WAC	1
3579	NRAS	3676	OR10AG1	1
3579	NRAS	4278	PSMA4	1
3579	NRAS	5914	URI1	1
3579	NRAS	5417	TDP1	1
3579	NRAS	5865	UBQLN2	1
3579	NRAS	5703	TRIM46	1
3579	NRAS	6087	YBX2	1
3579	NRAS	4616	RNF40	1
3579	NRAS	3880	PDX1	1
3579	NRAS	4744	RXRG	1
3579	NRAS	3786	PATZ1	1
3579	NRAS	4115	POLR3F	1
3579	NRAS	3657	ODF3L1	1
3579	NRAS	6005	WBP11P1	1
3579	NRAS	3883	PDZK1	1
3579	NRAS	4030	PLK1	1
3579	NRAS	4358	QARS	1
3579	NRAS	3690	OR4C16	1
3579	NRAS	5357	TAOK1	1
3579	NRAS	5826	UBE2D1	1
3579	NRAS	3921	PHF20	1
3579	NRAS	4279	PSMA5	1
3579	NRAS	5846	UBE2O	1
3579	NRAS	4887	SF3B6	1
3579	NRAS	4549	RHBDL2	1
3579	NRAS	4089	POLG	1
3579	NRAS	5850	UBE2R2	1
3579	NRAS	4716	RRS1	1
3579	NRAS	5813	UBA1	1
3579	NRAS	5843	UBE2M	1
3579	NRAS	5252	STAT1	1
3579	NRAS	4830	SEH1L	1
3579	NRAS	4708	RRM1	1
3579	NRAS	4484	RBM8A	1
3579	NRAS	4541	RGP1	1
3579	NRAS	3635	NUP93	1
3579	NRAS	5268	STK33	1
3579	NRAS	6133	ZC3H18	1
3579	NRAS	4285	PSMB5	1
3579	NRAS	3642	NXF1	1
3579	NRAS	5986	VPS53	1
3579	NRAS	4078	POLA1	1
3579	NRAS	3628	NUP214	1
3579	NRAS	6067	XPO1	1
3579	NRAS	4163	PPP1R8	1
3579	NRAS	5837	UBE2I	1
3579	NRAS	3584	NRDE2	1
3579	NRAS	3644	NXPE2	1
3579	NRAS	3744	PABPC4L	1
3579	NRAS	3762	PAMR1	1
3579	NRAS	3784	PATE2	1
3579	NRAS	3835	PCLAF	1
3579	NRAS	4021	PLEKHG7	1
3579	NRAS	4025	PLEKHS1	1
3579	NRAS	4028	PLIN2	1
3579	NRAS	4161	PPP1R32	1
3579	NRAS	4187	PQLC2L	1
3579	NRAS	4189	PRAMEF33	1
3579	NRAS	4212	PRKAR1B	1
3579	NRAS	4351	PXDC1	1
3579	NRAS	4539	RGCC	1
3579	NRAS	4559	RIDA	1
3579	NRAS	4575	RIPOR3	1
3579	NRAS	4637	RPF1	1
